,x,y,z,Time,Hour,Minutes,Seconds,Intensity,dt
262626,0.738,-0.375,-0.316,4377.083333,5,42,57.08333333,0.886072796,FALSE
262627,0.578,-0.332,-0.461,4377.1,5,42,57.1,0.810449875,FALSE
262628,0.523,-0.184,-0.559,4377.116667,5,42,57.11666667,0.787315693,FALSE
262629,0.469,-0.109,-0.945,4377.133333,5,42,57.13333333,1.060597473,FALSE
262630,0.777,-0.188,-1.422,4377.15,5,42,57.15,1.631305306,TRUE
262631,1.07,-0.152,-1.797,4377.166667,5,42,57.16666667,2.096953266,TRUE
262632,0.895,-0.113,-1.992,4377.183333,5,42,57.18333333,2.186745984,TRUE
262633,1.297,-0.566,-1,4377.2,5,42,57.2,1.732791101,TRUE
262634,0.781,-1.125,-0.871,4377.216667,5,42,57.21666667,1.623030191,TRUE
262635,0.051,-1.402,-0.383,4377.233333,5,42,57.23333333,1.454267513,FALSE
262636,0.453,0.395,-0.094,4377.25,5,42,57.25,0.60833379,FALSE
262637,0.652,0.156,-0.398,4377.266667,5,42,57.26666667,0.779643508,FALSE
262638,0.059,0.082,-0.348,4377.283333,5,42,57.28333333,0.362365837,FALSE
262639,0.332,-0.309,-0.273,4377.3,5,42,57.3,0.529371325,FALSE
262640,0.27,-1.285,0.242,4377.316667,5,42,57.31666667,1.335173771,FALSE
262641,0.93,-2.926,-0.41,4377.333333,5,42,57.33333333,3.097495117,TRUE
262642,1.574,-2.918,-1.207,4377.35,5,42,57.35,3.528320989,TRUE
262643,1.004,-1.512,-0.461,4377.366667,5,42,57.36666667,1.872613414,TRUE
262644,0.184,-1.184,-0.137,4377.383333,5,42,57.38333333,1.206018657,FALSE
262645,0.77,-0.785,0.078,4377.4,5,42,57.4,1.102365185,FALSE
262646,0.727,-0.664,-0.262,4377.416667,5,42,57.41666667,1.018856712,FALSE
262647,0.512,-0.527,-0.535,4377.433333,5,42,57.43333333,0.908899334,FALSE
262648,0.617,-0.465,-0.242,4377.45,5,42,57.45,0.809615958,FALSE
262649,0.805,-0.637,-0.133,4377.466667,5,42,57.46666667,1.03512463,FALSE
262650,0.965,-0.602,-0.125,4377.483333,5,42,57.48333333,1.144226376,FALSE
262651,0.828,-0.477,-0.34,4377.5,5,42,57.5,1.014254899,FALSE
262652,0.48,-0.406,-0.609,4377.516667,5,42,57.51666667,0.875281098,FALSE
262653,0.297,-0.305,-1.078,4377.533333,5,42,57.53333333,1.159015962,FALSE
262654,0.746,-0.129,-1.094,4377.55,5,42,57.55,1.330410839,FALSE
262655,1.016,-0.188,-1.375,4377.566667,5,42,57.56666667,1.719949127,TRUE
262656,1.141,-0.203,-1.691,4377.583333,5,42,57.58333333,2.050017317,TRUE
