Frame#,Time,XW,YW,ZW,XRM,YRM,ZRM,VXW,VYW,VZW,VXRM,VYRM,VZRM,AXW,AYW,AZW,AXRM,AYRM,AZRM,AXRM_G,AYRM_G,AZRM_G
1370,22.817,30.35308,-36.70819,109.50893,36.10379,-41.12789,111.62492,,,,,,,,,,,,,0,0,0
1371,22.833,32.85797,-36.97989,109.64299,38.68724,-41.29028,111.84526,,,,,,,,,,,,,0,0,0
1372,22.85,35.49426,-37.18694,109.66234,41.36892,-41.35261,111.88953,,,,,,,,,,,,,0,0,0
1373,22.867,38.33179,-37.27915,109.49521,44.25325,-41.31124,111.80589,,,,,,,,,,,,,0,0,0
1374,22.883,41.24212,-37.27817,109.22624,47.24102,-41.13808,111.57572,,,,,,,,,,,,,0,0,0
1375,22.9,44.27982,-37.15993,108.8341,50.38691,-40.86481,111.27097,,,,,,,,,,,,,0,0,0
1376,22.917,47.39517,-37.00301,108.37306,53.65828,-40.45575,110.84753,,,,,,,,,,,,,0,0,0
1377,22.933,50.6535,-36.71473,107.76053,56.974,-39.96281,110.31256,,,,,,,,,,,,,0,0,0
1378,22.95,53.97677,-36.33763,107.11683,60.37342,-39.33409,109.69964,,,,,,,,,,,,,0,0,0
1379,22.967,57.36786,-35.81452,106.39211,63.92749,-38.49889,109.01959,,,,,,,,,,,,,0,0,0
1380,22.983,60.79324,-35.13774,105.59904,67.40596,-37.53365,108.31856,,,,,,,,,,,,,0,0,0
1381,23,64.17385,-34.29393,104.83403,70.886,-36.42984,107.5932,,,,,,,,,,,,,0,0,0
1382,23.017,67.54803,-33.26311,104.09415,74.28732,-35.20393,106.93147,,,,,,,,,,,,,0,0,0
1383,23.033,70.8642,-32.0933,103.38592,77.63364,-33.87684,106.294,,,,,,,,,,,,,0,0,0
1384,23.05,74.10692,-30.81412,102.85299,80.94576,-32.38052,105.78671,,,,,,,,,,,,,0,0,0
1385,23.067,77.1857,-29.49204,102.44067,84.19018,-30.76951,105.41744,,,,,,,,,,,,,0,0,0
1386,23.083,80.22449,-27.99721,102.19738,87.20164,-28.87544,105.18032,,,,,,,,,,,,,0,0,0
1387,23.1,83.1205,-26.39814,102.06083,90.07072,-26.86285,105.19875,,,,,,,,,,,,,0,0,0
1388,23.117,85.59695,-24.89699,102.36472,92.64832,-24.85207,105.38953,,,,,,,,,,,,,0,0,0
1389,23.133,88.11745,-23.13065,102.61567,95.05451,-22.79498,105.78399,,,,,,,,,,,,,0,0,0
1390,23.15,90.31008,-21.41811,103.06824,97.20451,-20.72412,106.2933,,,,,,,,,,,,,0,0,0
1391,23.167,108.16867,2.27539,80.50446,96.48267,-20.98823,104.25279,,,,,,,,,,,,,0,0,0
1392,23.183,94.26347,-17.52369,104.07576,100.83675,-16.61506,107.52354,,,,,,,,,,,,,0,0,0
1393,23.2,95.81265,-15.70324,104.67118,102.34586,-14.5842,108.22592,,,,,,,,,,,,,0,0,0
1394,23.217,97.21941,-13.84745,105.27145,103.69525,-12.52919,108.89991,,,,,,,,,,,,,0,0,0
1395,23.233,98.37928,-11.86551,105.79533,104.87498,-10.45877,109.49693,,,,,,,,,,,,,0,0,0
1396,23.25,99.36492,-9.83822,106.30382,105.81894,-8.29938,110.02329,,,,,,,,,,,,,0,0,0
1397,23.267,100.09834,-7.79727,106.68062,106.51193,-6.14861,110.50693,,,,,,,,,,,,,0,0,0
1398,23.283,100.58295,-5.75041,107.1114,107.01292,-3.95152,110.93778,,,,,,,,,,,,,0,0,0
1399,23.3,95.81722,31.19478,107.69273,100.8514,-3.73464,107.47638,,,,,,,,,,,,,0,0,0
1400,23.317,93.68221,32.64864,110.63647,101.08578,-1.81619,107.71301,,,,,,,,,,,,,0,0,0
1401,23.333,91.54488,33.75912,113.23385,101.15643,-0.01119,107.85217,,,,,,,,,,,,,0,0,0
1402,23.35,89.49502,34.6761,115.42405,100.81841,1.8974,108.04478,,,,,,,,,,,,,0,0,0
1403,23.367,87.43475,35.37203,117.20183,100.38994,3.71723,108.09589,,,,,,,,,,,,,0,0,0
1404,23.383,85.37194,35.92219,118.57555,104.41287,6.62489,107.79311,,,,,,,,,,,,,0,0,0
1405,23.4,99.09782,6.7836,108.12449,105.06998,9.89005,112.16521,,,,,,,,,,,,,0,0,0
1406,23.417,98.46454,8.04592,107.94291,104.14606,11.44982,112.03374,,,,,,,,,,,,,0,0,0
1407,23.433,97.57366,9.30695,107.79973,103.17287,12.84001,111.84652,,,,,,,,,,,,,0,0,0
1408,23.45,96.3899,10.34971,107.64339,102.07314,14.09636,111.60587,,,,,,,,,,,,,0,0,0
1409,23.467,95.29189,11.18779,107.41566,100.8423,15.20064,111.29636,,,,,,,,,,,,,0,0,0
1410,23.483,93.95538,11.94125,107.22073,99.55269,16.13756,110.93422,,,,,,,,,,,,,0,0,0
1411,23.5,93.05264,12.48622,106.78579,98.20294,16.96291,110.52984,,,,,,,,,,,,,0,0,0
1412,23.517,91.88937,12.91957,106.4748,96.90307,17.68603,110.1602,,,,,,,,,,,,,0,0,0
1413,23.533,67.27831,38.43886,115.07787,90.73692,13.14832,106.06649,,,,,,,,,,,,,0,0,0
1414,23.55,65.31378,38.45142,113.04901,89.46191,13.36362,105.73252,,,,,,,,,,,,,0,0,0
1415,23.567,63.45392,38.35546,110.7425,88.23862,13.45402,105.44131,,,,,,,,,,,,,0,0,0
1416,23.583,61.73263,38.20353,108.09467,87.02096,13.4538,105.09148,,,,,,,,,,,,,0,0,0
1417,23.6,60.163,37.96186,105.1813,85.82801,13.4035,104.78067,,,,,,,,,,,,,0,0,0
1418,23.617,58.83659,37.58455,101.98386,84.67834,13.30089,104.44367,,,,,,,,,,,,,0,0,0
1419,23.633,57.82399,37.08625,98.60494,83.50746,13.26018,104.20084,,,,,,,,,,,,,0,0,0
1420,23.65,57.18204,36.45215,95.03638,82.32355,13.15636,103.98247,,,,,,,,,,,,,0,0,0
1421,23.667,56.94275,35.72123,91.45387,81.18595,13.06947,103.78783,,,,,,,,,,,,,0,0,0
1422,23.683,57.18499,34.9155,87.88748,80.07629,13.04457,103.66139,,,,,,,,,,,,,0,0,0
1423,23.7,57.9088,34.07903,84.44257,79.03765,13.11199,103.65032,,,,,,,,,,,,,0,0,0
1424,23.717,59.25158,33.2822,81.32743,77.96431,13.19648,103.77104,,,,,,,,,,,,,0,0,0
1425,23.733,61.14104,32.52634,78.66615,76.7729,13.32395,104.00587,,,,,,,,,,,,,0,0,0
1426,23.75,63.48718,31.90698,76.58077,75.66627,13.43857,104.31196,,,,,,,,,,,,,0,0,0
1427,23.767,65.99628,31.51255,75.13401,74.49452,13.64395,104.64632,,,,,,,,,,,,,0,0,0
1428,23.783,68.57236,31.21105,74.29869,73.37098,13.92162,104.94776,,,,,,,,,,,,,0,0,0
1429,23.8,71.07935,31.08039,74.13698,72.38103,14.17652,105.27575,,,,,,,,,,,,,0,0,0
1430,23.817,73.28163,31.12976,74.48199,71.50997,14.44194,105.68946,,,,,,,,,,,,,0,0,0
1431,23.833,75.16484,31.34115,75.28344,70.67944,14.74577,106.22243,,,,,,,,,,,,,0,0,0
1432,23.85,76.54211,31.63958,76.3956,69.79961,15.07377,106.91309,,,,,,,,,,,,,0,0,0
1433,23.867,77.30352,32.12143,77.70189,68.95516,15.41343,107.72417,,,,,,,,,,,,,0,0,0
1434,23.883,77.5257,32.69761,79.01474,68.11909,15.8564,108.6205,,,,,,,,,,,,,0,0,0
1435,23.9,77.25877,33.3326,80.22781,67.34383,16.33525,109.56076,,,,,,,,,,,,,0,0,0
1436,23.917,76.50494,34.04842,81.25343,66.4368,17.01466,110.46053,,,,,,,,,,,,,0,0,0
1437,23.933,67.86172,20.8784,113.22157,66.2926,24.74331,114.37547,,,,,,,,,,,,,0,0,0
1438,23.95,68.36588,21.16928,114.63229,64.98512,25.48614,115.12615,,,,,,,,,,,,,0,0,0
1439,23.967,67.26734,21.94091,115.35265,63.63926,26.25875,115.75659,,,,,,,,,,,,,0,0,0
1440,23.983,64.17545,23.37079,115.22352,62.10831,27.05898,116.21912,,,,,,,,,,,,,0,0,0
1441,24,68.36004,38.56757,83.7638,62.69615,24.21985,115.55444,,,,,,,,,,,,,0,0,0
1442,24.017,61.0916,25.06038,115.71465,58.78082,28.63029,116.69997,,,,,,,,,,,,,0,0,0
1443,24.033,63.54056,40.6278,83.70132,59.32923,25.85543,115.67533,,,,,,,,,,,,,0,0,0
1444,24.05,57.45008,26.6053,115.44716,54.97651,30.0991,116.43227,,,,,,,,,,,,,0,0,0
1445,24.067,57.97474,42.62858,82.97958,55.34143,27.36637,114.9817,,,,,,,,,,,,,0,0,0
1446,24.083,53.0682,28.08988,114.29593,50.54758,31.48696,115.38825,,,,,,,,,,,,,0,0,0
1447,24.1,51.92989,44.41275,81.64963,50.6161,28.72511,113.46706,,,,,,,,,,,,,0,0,0
1448,24.117,48.06292,29.31752,112.53125,45.48816,32.65821,113.66655,,,,,,,,,,,,,0,0,0
1449,24.133,45.45611,45.96053,79.81239,45.25023,29.86588,111.36607,,,,,,,,,,,,,0,0,0
1450,24.15,42.2525,30.33277,110.1525,39.7349,33.62057,111.3773,,,,,,,,,,,,,0,0,0
1451,24.167,38.3984,47.12004,77.5345,39.04344,30.75848,108.8252,,,,,,,,,,,,,0,0,0
1452,24.183,35.76663,31.0972,107.47705,33.29069,34.33667,108.76111,,,,,,,,,,,,,0,0,0
1453,24.2,30.57128,47.73802,75.12547,32.31153,31.33602,106.13515,,,,,,,,,,,,,0,0,0
1454,24.217,28.78876,31.49709,104.91236,26.28359,34.73347,106.28086,,,,,,,,,,,,,0,0,0
1455,24.233,21.52295,47.54923,73.03302,25.11899,31.51871,103.81967,,,,,,,,,,,,,0,0,0
1456,24.25,21.41991,31.52677,102.93425,19.11312,34.84238,104.42613,,,,,,,,,,,,,0,0,0
1457,24.267,10.80309,46.21856,71.54792,17.71873,31.5539,102.31138,,,,,,,,,,,,,0,0,0
1458,24.283,4.93674,45.11654,71.2185,14.14673,31.63859,102.01526,,,,,,,,,,,,,0,0,0
1459,24.3,-1.21944,43.77372,71.23414,10.41265,31.81036,101.77664,,,,,,,,,,,,,0,0,0
1460,24.317,-7.55447,42.20031,71.69122,7.02018,32.10031,101.78951,,,,,,,,,,,,,0,0,0
1461,24.333,-13.96721,40.46537,72.64262,3.55798,32.52157,101.87988,,,,,,,,,,,,,0,0,0
1462,24.35,-20.29321,38.62997,74.13588,0.32747,33.07506,102.09738,,,,,,,,,,,,,0,0,0
1463,24.367,-26.45958,36.77846,76.20644,-2.97987,33.77452,102.32978,,,,,,,,,,,,,0,0,0
1464,24.383,-32.31144,34.9852,78.76452,-6.20398,34.56009,102.63894,,,,,,,,,,,,,0,0,0
1465,24.4,-37.73882,33.20926,81.73484,-9.41702,35.34314,102.98678,,,,,,,,,,,,,0,0,0
1466,24.417,-42.78617,31.61329,84.99474,-12.528,36.07694,103.40754,,,,,,,,,,,,,0,0,0
1467,24.433,-47.31513,30.19629,88.38195,-15.71738,36.74681,103.81003,,,,,,,,,,,,,0,0,0
1468,24.45,-51.40795,28.96209,91.75049,-18.8333,37.30827,104.25729,,,,,,,,,,,,,0,0,0
1469,24.467,-55.15308,27.87022,95.02734,-21.9667,37.82794,104.70162,,,,,,,,,,,,,0,0,0
1470,24.483,-58.5035,26.97983,98.11082,-25.05964,38.20589,105.09715,,,,,,,,,,,,,0,0,0
1471,24.5,-27.03275,38.21073,104.74797,-30.58397,40.31823,108.95081,,,,,,,,,,,,,0,0,0
1472,24.517,-64.48413,25.59468,103.3839,-31.02936,38.85959,105.77811,,,,,,,,,,,,,0,0,0
1473,24.533,-67.17171,25.09741,105.55719,-33.87619,39.07354,106.10722,,,,,,,,,,,,,0,0,0
1474,24.55,-69.68802,24.69305,107.3457,-36.63954,39.25407,106.36581,,,,,,,,,,,,,0,0,0
1475,24.567,-72.09418,24.35534,108.80807,-39.29937,39.41053,106.53779,,,,,,,,,,,,,0,0,0
1476,24.583,-74.44094,24.0953,109.89896,-41.81451,39.5178,106.66859,,,,,,,,,,,,,0,0,0
1477,24.6,-76.63179,23.90864,110.60103,-44.19582,39.57816,106.65888,,,,,,,,,,,,,0,0,0
1478,24.617,-78.76064,23.77361,110.91989,-46.42964,39.6323,106.55966,,,,,,,,,,,,,0,0,0
1479,24.633,-80.84759,23.65351,110.89099,-48.5852,39.6488,106.37337,,,,,,,,,,,,,0,0,0
1480,24.65,-82.86543,23.62311,110.4939,-50.61576,39.64968,106.07252,,,,,,,,,,,,,0,0,0
1481,24.667,-84.8026,23.61551,109.73626,-52.48872,39.58627,105.65806,,,,,,,,,,,,,0,0,0
1482,24.683,-86.65608,23.67457,108.60919,-54.22444,39.48017,105.11314,,,,,,,,,,,,,0,0,0
1483,24.7,-88.42577,23.7863,107.15388,-55.83746,39.37442,104.49139,,,,,,,,,,,,,0,0,0
1484,24.717,-90.06714,23.95418,105.34984,-57.27778,39.25676,103.79436,,,,,,,,,,,,,0,0,0
1485,24.733,-91.60173,24.20359,103.1932,-58.65581,39.06726,103.03213,,,,,,,,,,,,,0,0,0
1486,24.75,-92.98429,24.51886,100.74131,-59.89366,38.90827,102.28001,,,,,,,,,,,,,0,0,0
1487,24.767,-60.0217,34.16795,102.08775,-63.53098,40.40974,105.08548,,,,,,,,,,,,,0,0,0
1488,24.783,-61.19973,33.98148,101.384,-64.66902,40.26481,104.25919,,,,,,,,,,,,,0,0,0
1489,24.8,-62.18405,33.87619,100.83604,-65.75587,40.1271,103.54275,,,,,,,,,,,,,0,0,0
1490,24.817,-63.35063,33.67679,100.36422,-66.80919,40.01617,102.98495,,,,,,,,,,,,,0,0,0
1491,24.833,-64.36596,33.52575,100.10781,-67.87559,39.87872,102.62786,,,,,,,,,,,,,0,0,0
1492,24.85,-65.4662,33.39496,100.12557,-69.01088,39.73386,102.56111,,,,,,,,,,,,,0,0,0
1493,24.867,-66.63202,33.27969,100.37939,-70.19392,39.60506,102.70667,,,,,,,,,,,,,0,0,0
1494,24.883,-67.882,33.2481,100.78856,-71.5304,39.54862,103.01014,,,,,,,,,,,,,0,0,0
1495,24.9,-69.12621,33.40611,101.22303,-72.99471,39.60995,103.35415,,,,,,,,,,,,,0,0,0
1496,24.917,-70.31181,33.69907,101.61867,-74.53822,39.74091,103.74138,,,,,,,,,,,,,0,0,0
1497,24.933,-71.57668,34.21976,102.04086,-76.05022,39.97108,104.12915,,,,,,,,,,,,,0,0,0
1498,24.95,-72.74181,34.68442,102.55396,-77.4658,40.22844,104.64346,,,,,,,,,,,,,0,0,0
1499,24.967,-73.79305,35.16859,103.2419,-78.72557,40.59805,105.31525,,,,,,,,,,,,,0,0,0
1500,24.983,-74.89617,35.65876,104.0494,-79.85497,41.00229,106.10864,,,,,,,,,,,,,0,0,0
1501,25,-75.9859,36.17838,104.97054,-80.93687,41.54769,106.9881,,,,,,,,,,,,,0,0,0
1502,25.017,-77.1412,36.75706,105.91271,-82.03622,42.17779,107.96053,,,,,,,,,,,,,0,0,0
1503,25.033,-78.2646,37.45948,106.92844,-83.24641,42.87493,108.95921,,,,,,,,,,,,,0,0,0
1504,25.05,-79.63902,38.19093,107.83949,-84.65085,43.52552,109.98736,,,,,,,,,,,,,0,0,0
1505,25.067,-81.15681,38.97069,108.75825,-86.16602,44.19969,110.92049,,,,,,,,,,,,,0,0,0
1506,25.083,-82.8395,39.69051,109.59798,-87.93449,44.83689,111.80202,,,,,,,,,,,,,0,0,0
1507,25.1,-84.67935,40.38072,110.34653,-89.80062,45.41102,112.55244,,,,,,,,,,,,,0,0,0
1508,25.117,-86.65105,40.93081,110.91924,-91.81005,45.88617,113.17606,,,,,,,,,,,,,0,0,0
1509,25.133,-88.81407,41.42596,111.30818,-93.97047,46.30722,113.63723,,,,,,,,,,,,,0,0,0
1510,25.15,-91.08245,41.85319,111.55215,-96.29849,46.63971,113.94867,,,,,,,,,,,,,0,0,0
1511,25.167,-93.45469,42.19416,111.62775,-98.75221,46.84587,114.0555,,,,,,,,,,,,,0,0,0
1512,25.183,-96.00776,42.44132,111.48621,-101.38159,46.96996,113.97375,,,,,,,,,,,,,0,0,0
1513,25.2,-98.67356,42.56258,111.12697,-104.07899,46.9452,113.72776,,,,,,,,,,,,,0,0,0
1514,25.217,-101.48099,42.58863,110.6456,-106.91888,46.87555,113.31264,,,,,,,,,,,,,0,0,0
1515,25.233,-104.36191,42.45524,110.03645,-109.83359,46.64815,112.75311,,,,,,,,,,,,,0,0,0
1516,25.25,-107.365,42.29965,109.28057,-112.86681,46.3049,112.04018,,,,,,,,,,,,,0,0,0
1517,25.267,-110.09306,41.99613,108.46825,-115.94006,45.85169,111.24815,,,,,,,,,,,,,0,0,0
1518,25.283,-113.25161,41.53445,107.52443,-119.12551,45.27343,110.34095,,,,,,,,,,,,,0,0,0
1519,25.3,-116.34779,40.97404,106.45602,-122.28755,44.55994,109.32801,,,,,,,,,,,,,0,0,0
1520,25.317,-119.48127,40.28539,105.45303,-125.53758,43.78957,108.31522,,,,,,,,,,,,,0,0,0
1521,25.333,-122.67784,39.46075,104.37805,-128.81276,42.81985,107.28178,,,,,,,,,,,,,0,0,0
1522,25.35,-142.29398,49.79661,73.82682,-128.0854,41.8537,104.9753,,,,,,,,,,,,,0,0,0
1523,25.367,-146.49773,47.21732,72.99925,-131.35396,40.75784,104.03581,,,,,,,,,,,,,0,0,0
1524,25.383,-150.50969,44.19021,72.32042,-134.6442,39.44455,103.21091,,,,,,,,,,,,,0,0,0
1525,25.4,-154.22417,40.72566,71.79125,-137.83408,37.99872,102.52613,,,,,,,,,,,,,0,0,0
1526,25.417,-157.58217,36.88263,71.47995,-140.88774,36.31721,102.14307,,,,,,,,,,,,,0,0,0
1527,25.433,-160.55898,32.71508,71.41213,-143.82674,34.56256,101.90192,,,,,,,,,,,,,0,0,0
1528,25.45,-162.918,28.18084,71.39915,-146.5602,32.78767,101.7862,,,,,,,,,,,,,0,0,0
1529,25.467,-164.77167,23.37584,71.5674,-149.15878,30.97305,101.75575,,,,,,,,,,,,,0,0,0
1530,25.483,-166.03914,18.3924,71.92368,-151.49779,29.02825,101.72447,,,,,,,,,,,,,0,0,0
1531,25.5,-149.74715,25.66356,101.00318,-156.82967,24.66401,103.53304,,,,,,,,,,,,,0,0,0
1532,25.517,-151.59035,23.82992,101.13818,-155.69231,25.07177,101.88282,,,,,,,,,,,,,0,0,0
1533,25.533,-153.31915,22.05176,101.38527,-160.19856,20.30655,103.98171,,,,,,,,,,,,,0,0,0
1534,25.55,-154.81647,20.13331,101.59612,-159.16252,21.13334,102.12153,,,,,,,,,,,,,0,0,0
1535,25.567,-156.17743,18.16214,101.74551,-162.80998,15.94211,104.44801,,,,,,,,,,,,,0,0,0
1536,25.583,-157.30786,16.14287,101.86172,-163.19904,-10.82574,80.04574,,,,,,,,,,,,,0,0,0
1537,25.6,-158.23448,14.13812,102.08032,-161.43285,-14.90656,82.42004,,,,,,,,,,,,,0,0,0
1538,25.617,-163.39214,12.32612,102.33959,-165.23346,9.25605,105.19928,,,,,,,,,,,,,0,0,0
1539,25.633,-165.57993,7.02764,105.40878,-163.86401,10.04686,102.39394,,,,,,,,,,,,,0,0,0
1540,25.65,-164.15717,7.77491,102.46283,-155.27898,-24.78488,90.50815,,,,,,,,,,,,,0,0,0
1541,25.667,-164.22444,5.4822,102.5034,-165.79428,2.63933,105.85715,,,,,,,,,,,,,0,0,0
1542,25.683,-165.64197,0.41414,106.12423,-164.14941,3.1921,102.60571,,,,,,,,,,,,,0,0,0
1543,25.7,-163.97612,0.97409,102.69099,-165.33354,-1.68651,106.33496,,,,,,,,,,,,,0,0,0
1544,25.717,-162.99382,-1.17887,103.03191,-164.744,-3.84058,106.57966,,,,,,,,,,,,,0,0,0
1545,25.733,-162.79761,-3.3361,102.96592,-164.08272,-5.89198,106.83148,,,,,,,,,,,,,0,0,0
1546,25.75,-162.00771,-5.3882,103.07018,-163.29204,-7.88345,107.04362,,,,,,,,,,,,,0,0,0
1547,25.767,-156.88132,-5.53704,103.83214,-161.27577,-7.27338,103.22275,,,,,,,,,,,,,0,0,0
1548,25.783,-155.91997,-7.10808,103.96194,-160.18585,-8.96449,103.22923,,,,,,,,,,,,,0,0,0
1549,25.8,-154.88118,-8.58634,104.03297,-159.0919,-10.66596,103.40791,,,,,,,,,,,,,0,0,0
1550,25.817,-153.67964,-9.92096,104.12537,-157.83081,-12.14103,103.44996,,,,,,,,,,,,,0,0,0
1551,25.833,-152.58842,-11.07001,104.09065,-156.50948,-13.48406,103.43419,,,,,,,,,,,,,0,0,0
1552,25.85,-151.17654,-12.14759,104.07981,-155.17548,-14.67525,103.44946,,,,,,,,,,,,,0,0,0
1553,25.867,-149.92439,-13.02622,104.0237,-153.71376,-15.71317,103.36204,,,,,,,,,,,,,0,0,0
1554,25.883,-148.45348,-13.7695,103.94514,-152.26196,-16.59142,103.28034,,,,,,,,,,,,,0,0,0
1555,25.9,-147.00319,-14.36449,103.83773,-150.75906,-17.27665,103.12111,,,,,,,,,,,,,0,0,0
1556,25.917,-145.74336,-14.76202,103.64073,-149.29007,-17.83212,102.96131,,,,,,,,,,,,,0,0,0
1557,25.933,-144.32327,-15.05747,103.42279,-147.81758,-18.21334,102.7385,,,,,,,,,,,,,0,0,0
1558,25.95,-143.04137,-15.22962,103.2089,-146.43228,-18.47934,102.50857,,,,,,,,,,,,,0,0,0
1559,25.967,-141.87903,-15.27276,102.90681,-145.11278,-18.61529,102.23363,,,,,,,,,,,,,0,0,0
1560,25.983,-140.63347,-15.27771,102.66595,-143.86052,-18.67035,101.96532,,,,,,,,,,,,,0,0,0
1561,26,-139.34224,-15.12377,102.42618,-142.71431,-18.60777,101.7091,,,,,,,,,,,,,0,0,0
1562,26.017,-138.16859,-14.95924,102.14838,-141.59933,-18.50382,101.46628,,,,,,,,,,,,,0,0,0
1563,26.033,-137.05513,-14.8712,102.02152,-140.63223,-18.39606,101.35382,,,,,,,,,,,,,0,0,0
1564,26.05,-135.92674,-14.62998,101.93875,-139.67152,-18.26944,101.31067,,,,,,,,,,,,,0,0,0
1565,26.067,-135.78305,-14.51511,101.63941,-138.71356,-18.10704,101.38802,,,,,,,,,,,,,0,0,0
1566,26.083,-137.60628,-17.90227,101.55986,-106.97702,-29.50768,86.23543,,,,,,,,,,,,,0,0,0
1567,26.1,-136.66257,-17.76718,101.8962,-107.84231,-28.46745,82.75462,,,,,,,,,,,,,0,0,0
1568,26.117,-135.57298,-17.67359,102.32207,-109.36583,-27.45637,79.4779,,,,,,,,,,,,,0,0,0
1569,26.133,-134.50095,-17.6529,102.76784,-132.47398,-21.24177,104.83501,,,,,,,,,,,,,0,0,0
1570,26.15,-133.37733,-17.65195,103.21893,-131.17659,-21.22596,105.0038,,,,,,,,,,,,,0,0,0
1571,26.167,-132.27438,-17.64506,103.65576,-129.99759,-21.2465,105.20778,,,,,,,,,,,,,0,0,0
1572,26.183,-131.18565,-17.60668,104.14336,-128.92122,-21.23488,105.49394,,,,,,,,,,,,,0,0,0
1573,26.2,-130.16855,-17.55175,104.67576,-127.89403,-21.18937,105.85596,,,,,,,,,,,,,0,0,0
1574,26.217,-129.16714,-17.51874,105.33224,-126.90204,-21.1851,106.32042,,,,,,,,,,,,,0,0,0
1575,26.233,-128.19159,-17.54712,106.1272,-125.93433,-21.21295,106.98661,,,,,,,,,,,,,0,0,0
1576,26.25,-127.25166,-17.662,106.97377,-124.96053,-21.34444,107.72009,,,,,,,,,,,,,0,0,0
1577,26.267,-126.36198,-17.87593,107.8708,-124.09538,-21.55904,108.54248,,,,,,,,,,,,,0,0,0
1578,26.283,-125.49912,-18.22768,108.76213,-123.20956,-21.90978,109.35006,,,,,,,,,,,,,0,0,0
1579,26.3,-124.58106,-18.68185,109.58267,-122.30565,-22.34831,110.14117,,,,,,,,,,,,,0,0,0
1580,26.317,-123.61343,-19.24825,110.34822,-121.2861,-22.88322,110.84328,,,,,,,,,,,,,0,0,0
1581,26.333,-122.52899,-19.89044,111.02705,-120.16182,-23.51426,111.49429,,,,,,,,,,,,,0,0,0
1582,26.35,-121.28667,-20.597,111.55781,-118.88299,-24.18043,112.00719,,,,,,,,,,,,,0,0,0
1583,26.367,-119.95374,-21.33904,111.99352,-117.45621,-24.84893,112.38435,,,,,,,,,,,,,0,0,0
1584,26.383,-118.42653,-22.0394,112.24239,-115.88628,-25.50132,112.62915,,,,,,,,,,,,,0,0,0
1585,26.4,-116.72272,-22.73067,112.30803,-114.14185,-26.19094,112.68719,,,,,,,,,,,,,0,0,0
1586,26.417,-114.89972,-23.43904,112.20203,-112.29866,-26.85449,112.62326,,,,,,,,,,,,,0,0,0
1587,26.433,-112.95036,-24.16811,111.94771,-110.26703,-27.52187,112.35616,,,,,,,,,,,,,0,0,0
1588,26.45,-110.7967,-24.8351,111.50306,-108.09331,-28.19591,111.9349,,,,,,,,,,,,,0,0,0
1589,26.467,-108.46322,-25.49078,110.87051,-105.78374,-28.80684,111.36375,,,,,,,,,,,,,0,0,0
1590,26.483,-105.98513,-26.09914,110.10734,-103.26039,-29.40278,110.63931,,,,,,,,,,,,,0,0,0
1591,26.5,-103.3453,-26.6964,109.22003,-100.61115,-29.97393,109.78981,,,,,,,,,,,,,0,0,0
1592,26.517,-100.49027,-27.25932,108.23194,-97.77533,-30.52248,108.85996,,,,,,,,,,,,,0,0,0
1593,26.533,-97.46584,-27.81944,107.1713,-94.73521,-31.05154,107.83522,,,,,,,,,,,,,0,0,0
1594,26.55,-94.25682,-28.29731,106.07604,-91.53985,-31.49612,106.79951,,,,,,,,,,,,,0,0,0
1595,26.567,-90.87289,-28.70459,104.97004,-88.15714,-31.92866,105.75617,,,,,,,,,,,,,0,0,0
1596,26.583,-87.35413,-29.06262,103.92396,-84.62704,-32.2871,104.77037,,,,,,,,,,,,,0,0,0
1597,26.6,-83.67333,-29.38728,102.9695,-81.01266,-32.6181,103.85957,,,,,,,,,,,,,0,0,0
1598,26.617,-79.89539,-29.69455,102.12255,-77.26069,-32.91986,103.0982,,,,,,,,,,,,,0,0,0
1599,26.633,-76.00041,-29.99688,101.41867,-73.38031,-33.22058,102.45672,,,,,,,,,,,,,0,0,0
1600,26.65,-72.04688,-30.30857,100.88699,-69.39693,-33.52488,101.97882,,,,,,,,,,,,,0,0,0
1601,26.667,-68.05806,-30.66337,100.5294,-65.34029,-33.83394,101.66507,,,,,,,,,,,,,0,0,0
1602,26.683,-64.04141,-31.09189,100.34563,-61.17635,-34.13723,101.49757,,,,,,,,,,,,,0,0,0
1603,26.7,-60.00064,-31.5314,100.30066,-56.99027,-34.47986,101.53773,,,,,,,,,,,,,0,0,0
1604,26.717,-55.93945,-31.97919,100.4196,-52.6377,-34.69986,101.73278,,,,,,,,,,,,,0,0,0
1605,26.733,-51.58258,-32.53932,100.43356,-48.44542,-34.94285,102.18922,,,,,,,,,,,,,0,0,0
1606,26.75,-47.5275,-32.93313,100.83556,-44.33523,-35.11473,102.79955,,,,,,,,,,,,,0,0,0
1607,26.767,-43.58253,-33.28124,101.4362,-40.34812,-35.27196,103.58269,,,,,,,,,,,,,0,0,0
1608,26.783,-40.2467,-29.35967,101.87223,-36.48815,-35.33698,104.487,,,,,,,,,,,,,0,0,0
1609,26.8,-36.6351,-29.58774,102.66718,-32.81507,-35.401,105.49472,,,,,,,,,,,,,0,0,0
1610,26.817,-33.08515,-29.70735,103.49781,-29.30469,-35.48007,106.50391,,,,,,,,,,,,,0,0,0
1611,26.833,-29.68818,-29.81647,104.34674,-25.94108,-35.52202,107.46946,,,,,,,,,,,,,0,0,0
1612,26.85,-26.39896,-29.89451,105.19713,-22.73402,-35.60289,108.4326,,,,,,,,,,,,,0,0,0
